"AREAKEY","INTPTLAT","INTPTLON","AREALAND","AREAWATR","AREALANM","AREAWATM","STUSAB","REGION","DIVISION","STATECE","STATE","COUNTY","COUNTYSC","COUSUB","COUSUBCC","COUSUBSC","PLACE","PLACECC","PLACEDC","PLACESC","TRACT","BLKGRP","BLOCK","CONCIT","CONCITCC","CONCITSC","AIANHHCE","AIANHH","AIANHHCC","AIHHTLI","AITSCE","AITS","AITSCC","ANRC","ANRCCC","MSACMSA","MASC","CMSA","MACCI","PMSA","NECMA","NECMACCI","NECMASC","EXI","UA","UASC","UATYPE","UR","CD106","CD108","CD109","CD110","SLDU","SLDL","VTD","VTDI","ZCTA3","ZCTA5","SUBMCD","SUBMCDCC","FUNCSTAT","GCUNI","LSADC","SDELM","SDSEC","SDUNI","TAZ","UGA","PUMA5","PUMA1","MACC","UACP","P001001","P002001","P003001","P004001","P005001","P005002","P005003","P005004","P005005","P005006","P005007","P006001","P006002","P006003","P006004","P006005","P006006","P006007","P006008","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017"
"42101025400","40.059261","-75.174657","772727","0","0.30","0.00","PA","1","2","23","42","101","21","","","","","","0","","025400","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4303","609","4303","14.2","4303","4303","4303","0","0","0","0","4303","246","3952","0","27","0","43","35","1935","272","132","125","93","133","125","104","115","29","196","190","194","124","40","40","23"
"42101025500","40.062411","-75.183587","777730","0","0.30","0.00","PA","1","2","23","42","101","21","","","","","","0","","025500","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","2762","414","2762","15.0","2762","2762","2762","0","0","0","0","2762","585","2101","0","14","0","10","52","1087","72","39","46","84","63","55","70","53","52","100","132","124","59","60","61","17"
"42101025600","40.068061","-75.188249","868771","0","0.34","0.00","PA","1","2","23","42","101","21","","","","","","0","","025600","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","2975","429","2975","14.4","2975","2975","2975","0","0","0","0","2975","1377","1402","7","66","10","84","29","1147","60","50","75","34","45","83","64","41","35","104","111","230","67","57","39","52"
"42101025700","40.072510","-75.196862","743665","0","0.29","0.00","PA","1","2","23","42","101","21","","","","","","0","","025700","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","3343","537","3320","16.2","3343","3343","3343","0","0","0","0","3343","1837","1162","0","129","0","73","142","1740","121","40","75","91","126","118","143","98","116","187","196","172","101","54","42","60"
"42101025800","40.071461","-75.184249","583601","0","0.23","0.00","PA","1","2","23","42","101","21","","","","","","0","","025800","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","1684","258","1707","15.1","1684","1684","1684","0","0","0","0","1684","103","1574","0","0","0","0","7","750","90","18","24","77","28","43","69","36","34","87","78","102","42","8","9","5"
"42101025900","40.080510","-75.176113","546218","0","0.21","0.00","PA","1","2","23","42","101","21","","","","","","0","","025900","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","5174","586","5174","11.3","5174","5174","5174","0","0","0","0","5174","122","4885","0","0","0","50","117","2054","232","124","73","143","135","189","176","85","93","230","267","145","60","94","8","0"
"42101026000","40.075960","-75.169564","539180","0","0.21","0.00","PA","1","2","23","42","101","21","","","","","","0","","026000","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","3050","435","3050","14.3","3050","3050","3050","0","0","0","0","3050","59","2913","0","0","0","0","78","1210","56","35","48","57","114","61","99","124","68","93","228","86","114","8","19","0"
"42101026100","40.070861","-75.174519","664513","0","0.26","0.00","PA","1","2","23","42","101","21","","","","","","0","","026100","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","3237","497","3237","15.4","3237","3237","3237","0","0","0","0","3237","153","3000","9","0","18","5","52","1396","119","45","92","107","111","114","143","83","102","70","153","126","69","25","22","15"
"42101026200","40.066411","-75.168367","554858","0","0.21","0.00","PA","1","2","23","42","101","21","","","","","","0","","026200","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4564","626","4564","13.7","4564","4564","4564","0","0","0","0","4564","31","4367","22","25","0","6","113","1772","141","58","134","54","140","108","136","138","101","169","198","203","112","53","6","21"
"42101026301","40.072360","-75.163314","411356","0","0.16","0.00","PA","1","2","23","42","101","21","","","","","","0","","026301","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4313","488","4313","11.3","4313","4313","4313","0","0","0","0","4313","99","4099","0","0","0","4","111","1554","123","6","61","93","56","89","100","161","132","182","276","168","52","12","23","20"
"42101026302","40.068978","-75.156506","694528","0","0.27","0.00","PA","1","2","23","42","101","21","","","","","","0","","026302","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","5754","612","5754","10.6","5754","5754","5754","0","0","0","0","5754","103","5451","23","0","0","5","172","2048","203","135","111","166","158","150","129","188","95","245","215","134","92","6","6","15"
"42101026400","40.062061","-75.162054","795447","0","0.31","0.00","PA","1","2","23","42","101","21","","","","","","0","","026400","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","5943","577","5943","9.7","5943","5943","5943","0","0","0","0","5943","79","5663","55","92","11","12","31","2193","176","142","126","40","199","172","174","165","111","332","277","132","94","43","10","0"
"42101026500","40.058461","-75.154912","549955","0","0.21","0.00","PA","1","2","23","42","101","21","","","","","","0","","026500","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4823","721","4823","14.9","4823","4823","4823","0","0","0","0","4823","91","4670","3","0","0","7","52","1746","175","112","214","125","142","127","140","133","97","134","141","130","29","47","0","0"
"42101026600","40.065111","-75.147912","899183","0","0.35","0.00","PA","1","2","23","42","101","21","","","","","","0","","026600","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","6975","693","6975","9.9","6975","6975","6975","0","0","0","0","6975","78","6648","50","5","0","24","170","2512","201","176","236","127","247","218","136","193","144","238","225","289","35","35","0","12"
"42101026700","40.055061","-75.147951","643341","0","0.25","0.00","PA","1","2","23","42","101","21","","","","","","0","","026700","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","7068","693","7068","9.8","7068","7068","7068","0","0","0","0","7068","130","6718","12","50","0","73","85","2551","378","149","130","199","229","285","197","155","103","204","199","219","64","25","15","0"
"42101026800","40.055011","-75.139730","766940","0","0.30","0.00","PA","1","2","23","42","101","21","","","","","","0","","026800","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4698","607","4698","12.9","4698","4698","4698","0","0","0","0","4698","373","4054","0","41","0","63","167","1835","337","102","87","240","156","116","101","100","82","162","143","107","43","33","26","0"
"42101026900","40.056111","-75.132263","622909","0","0.24","0.00","PA","1","2","23","42","101","21","","","","","","0","","026900","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","2452","325","2359","13.8","2452","2452","2452","0","0","0","0","2452","887","1263","20","155","0","25","102","705","77","50","31","28","66","28","12","7","51","73","76","113","38","30","13","12"
"42101027000","40.048811","-75.132590","644183","0","0.25","0.00","PA","1","2","23","42","101","21","","","","","","0","","027000","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","2442","372","2452","15.2","2442","2442","2442","0","0","0","0","2442","425","1753","0","206","0","6","52","916","81","24","85","63","65","104","39","8","41","81","84","91","71","13","66","0"
"42101027100","40.050561","-75.124733","375764","25393","0.15","0.01","PA","1","2","23","42","101","21","","","","","","0","","027100","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","2355","345","2438","14.2","2355","2355","2355","0","0","0","0","2355","483","1218","17","298","0","234","105","945","93","79","42","49","100","76","53","38","44","102","117","114","20","14","0","4"
"42101027200","40.047261","-75.118024","662079","0","0.26","0.00","PA","1","2","23","42","101","21","","","","","","0","","027200","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4567","664","4567","14.5","4567","4567","4567","0","0","0","0","4567","739","3190","8","292","0","165","173","1830","205","98","63","92","118","146","175","106","88","210","238","165","62","29","9","26"
"42101027300","40.038244","-75.118129","958933","0","0.37","0.00","PA","1","2","23","42","101","21","","","","","","0","","027300","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","6000","716","6000","11.9","6000","6000","6000","0","0","0","0","6000","1337","2515","14","1163","0","585","386","2049","338","144","128","237","190","150","172","86","144","137","168","114","30","0","0","11"
"42101027400","40.039261","-75.126007","822871","0","0.32","0.00","PA","1","2","23","42","101","21","","","","","","0","","027400","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","10479","1194","10479","11.4","10479","10479","10479","0","0","0","0","10479","2292","4573","117","1863","0","1074","560","3326","433","303","284","265","187","268","210","222","184","333","265","165","126","65","7","9"
"42101027500","40.038911","-75.132068","614546","0","0.24","0.00","PA","1","2","23","42","101","21","","","","","","0","","027500","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","4823","675","4823","14.0","4823","4823","4823","0","0","0","0","4823","1093","2782","0","561","0","182","205","1583","256","93","120","175","63","100","117","117","114","149","118","93","27","11","18","12"
"42101027600","40.042911","-75.139292","663499","0","0.26","0.00","PA","1","2","23","42","101","21","","","","","","0","","027600","","","","","","","","","","","","","","","6162","23","77","N","6160","9999","9","00","","","","","","","","","","","","","","","","","","S","","","","","","","","","","","","3932","553","3932","14.1","3932","3932","3932","0","0","0","0","3932","133","3644","7","0","0","13","135","1544","174","84","157","193","114","194","127","99","60","107","97","75","25","17","0","21"
